index,oldB cell,oldT cell,oldmacrophage,oldnatural killer cell,youngB cell,youngT cell,youngmacrophage,youngnatural killer cell
Ahsa1,4.564852307411092,4.772239160935361,5.041084272051418,5.345354060700458,4.271863072529791,4.1068706072437156,3.9998510830197906,4.620386217667609
Sptlc2,2.21290173612562,2.2780103156714135,3.466043976464232,2.796815719227298,1.9209855642699718,2.0777075182256053,2.9764979020100824,3.028944775344724
Alkbh1,3.123278350441629,3.0349860580684225,2.463063937973634,1.9607419156019237,3.4132402575283036,3.19604229636184,3.1970010781855236,1.8338473456666085
Slirp,3.9896864562275764,3.8570567615092872,5.449749547351872,3.804598504579854,3.689382095233905,3.509615147048281,5.41263900817525,2.9483262746016377
Snw1,4.4756250802131055,5.102036493346123,3.9802171800773687,4.801008614745647,3.833798048956322,4.394964750455141,3.9416371361764946,4.372481126160858
Adck1,0.6224074663354539,0.7602056976570579,0.7573689006020734,0.8751814910810701,0.39026148080822287,0.5695418923913456,0.7712677663498978,0.4224329771116039
Gtf2a1,0.7634015058748624,0.8006205590692365,1.5360119799712912,0.6130509682068483,0.8212998741751664,0.7627105579232483,1.9026372463381094,0.34403931401539206
Sel1l,1.688909123658081,1.3814344382272603,2.690543769879018,1.4316455583876027,1.077489592614119,1.1913008655952984,2.7345623019967826,0.7455387869408816
Gpr65,1.0911536016592802,1.8130490537187471,2.664840250175239,4.736476308067917,0.9245915434965586,1.8514893691506202,2.350820654847152,4.348899603986415
Zc3h14,1.8912589896595235,2.2192653345237385,2.4001096616865163,3.810678631311487,1.5730357479360517,1.9423458196361623,2.0681325989804282,3.2225252677731238
Foxn3,4.729733767989548,3.0667431442603608,3.4774738968109147,2.45122877709809,4.842541604774769,3.031559406686081,3.015038583496236,4.234239029607912
Tdp1,0.8153590492900283,0.6468281411306109,0.8186614220339697,0.7728906122150629,0.6109049200344395,0.5862803369147809,1.1226917162934509,0.36434326602150624
Psmc1,3.0281400704315837,3.013547808142715,3.59486794604005,3.708372204769732,2.602708049801911,2.7590591041744092,3.8815110258560477,3.0530674348884057
Nrde2,0.4746599134956046,0.5796109228732711,0.759078256884491,0.6593962810679941,0.4452430249826471,0.5391366065777555,0.8419329170600447,0.17908395564796825
Calm1,5.362939080464866,6.126550319816746,3.490037541677665,4.981482646820663,6.9868886883678,6.331811951486237,4.15937309770454,6.482098427668404
Rps6ka5,0.45013084616083643,0.1434896014226768,0.47469886739207057,0.13764158105973046,0.4213649583654502,0.15468715551578915,0.6251546068276197,0.21057289158711223
9030617O03Rik,0.36032520566362297,0.333470595498798,0.8835132680851923,0.520473784038322,0.33302148562749667,0.424681530216435,0.8213695150650133,0.8731887919850329
Gpr68,0.014961133833953876,1.9001489786717496,0.9956132209966227,0.7768314362747527,0.012019151387958947,1.1730927782529863,0.758584994948834,1.232595164407831e-30
Ccdc88c,0.34621583636064757,0.45071267235055384,0.22142004557150377,0.14600168092190255,0.3311263268579086,0.5512569518262674,0.21641932586319695,0.46388520295021035
