index,old,young
Umad1,0.8727235593164577,0.8272516552875894
Glcci1,0.780023167981472,0.7782716368057742
Ica1,0.7109004434481733,0.6931471805600693
Ndufa4,3.6857748926657963,3.465374110879244
Phf14,1.2548493321530878,1.255539972524326
Tmem106b,1.0646826024062868,0.9922773461742554
Tmem168,1.192928187609177,1.072564209188851
B630005N14Rik,0.9620931867503959,0.9004333696627651
2610001J05Rik,1.6401965920176393,1.421045140937015
1110019D14Rik,0.7242847519074335,0.718398727977749
Mdfic,1.0845993743146158,0.9494098151610222
Tes,1.2079767179310892,1.2004828449400564
Capza2,2.882071927042237,2.487962853445762
St7,0.757764558516411,0.7579603737662997
Gm26809,0.7118521060805594,0.7211157224877437
Gm20186,0.9159077011152568,0.9350143503406935
Lsm8,1.608047680769865,1.4399953529398302
Ing3,1.1111797058553232,1.0256186643230214
Fam3c,1.793636507219453,1.4685053191273643
Ndufa5,1.9684275502787352,1.8183304290914457
Wasl,0.8798963593392418,0.8866693962099291
Pot1a,0.8455563353589248,0.8286360446515013
Zfp800,1.0238742334773587,0.9812388672128228
Gcc1,0.8079763296004258,0.7717836169401021
Arf5,3.4808662077294503,3.2113811779606385
Snd1,1.073589645468749,0.9870071644394584
Rbm28,1.0524858179666394,1.0377128919014609
Impdh1,0.9057370142203455,0.9224505568096112
Hilpda,0.9801905923255261,0.9285265257114131
Calu,0.9599342444269651,0.8985237290686119
Atp6v1f,3.6985440714113484,3.3482321217680466
Irf5,1.9967546083217624,1.6917148486671425
Tnpo3,1.3403581387248003,1.2679087589016242
Tspan33,0.7320821995044744,0.7108583391493974
Ahcyl2,1.3295801967808039,1.1994306342411063
Nrf1,1.1953211544341245,1.0825819023933336
Ube2h,1.1100916959150846,1.1154254974979583
Zc3hc1,0.9925723396689774,0.9177819840031274
Klhdc10,0.7636524258389145,0.7486285976188009
Tmem209,0.8500971584199507,0.865910061305952
Cep41,0.7437569869548853,0.7549334935908589
Copg2,0.9210940490064223,0.8925061636074767
Gm27019,0.7062282005449847,0.6931471805600693
Lncpint,0.9816743646560294,1.0042597677055876
Mkln1,1.4730884265014925,1.3700894991017791
Chchd3,1.638864956469859,1.53468352827723
Exoc4,1.0249312910170134,0.9783530499852504
Slc35b4,0.8309951996224697,0.7999267329782745
Akr1b3,2.557295863737178,2.2656854122009684
Akr1b10,1.093223827539093,1.026752255550341
Bpgm,0.9403624618170875,0.8641623119121923
Agbl3,0.7347671305405781,0.7366547935274682
Tmem140,0.8022607946953288,0.7581147418978299
3110062M04Rik,0.859667581313335,0.8625587502892715
Wdr91,0.9832148343798627,0.8899856988669702
Cnot4,1.300555646855271,1.2557470166895177
Nup205,0.7884935230963115,0.7780343974202716
1810058I24Rik,2.2606646303174074,2.0728170777555324
Mtpn,1.7197857284828912,1.5744801486714648
Creb3l2,0.7707769161358604,0.7387304048985237
Trim24,0.9311286217115088,0.9087532991494458
Zc3hav1,1.6443746775653685,1.5183246678941635
Ubn2,1.2007210155806842,1.1592763198096596
1110001J03Rik,1.529060260435387,1.4105612976529354
Luc7l2,3.2659813957929873,3.1241921275381395
Gm26699,1.928055606514414,1.7700233426722096
Hipk2,0.83440292197578,0.7931468961584358
Tbxas1,0.7118214563782786,0.6931471805600693
Parp12,0.7332342784203464,0.7087070286132635
Kdm7a,1.3770346844338532,1.3695479873532852
Slc37a3,0.7609923666424303,0.7571172357994882
Rab19,0.9813233318359819,0.8978791579158782
Mkrn1,1.9951833358119402,1.6989816196663883
Adck2,0.8983125223165458,0.8455086246562281
Ndufb2,1.742233837470708,1.6595280752692425
Braf,0.8399705280250351,0.8452179477373081
Mrps33,2.1423305094694913,1.9411026104049216
Agk,0.953731540809656,0.9247615867406339
E330009J07Rik,0.7277901871869983,0.7343354231888831
Ssbp1,1.63076754620367,1.5209538447041613
Clec5a,0.7026556420069544,0.6931471805600693
Trbc1,1.6806941086991687,1.7109507151357108
Trbc2,2.4834518050473537,2.4713791750586345
Gstk1,0.7499415826916808,0.7455956550707978
Casp2,0.9773621234581488,0.9346445412852042
Zyx,1.402772557775904,1.335434360976757
Tpk1,0.779134543853445,0.7748286928736655
Cul1,1.297253458549365,1.1729311170254428
Ezh2,0.9272527804236643,0.8718637480192268
Pdia4,2.0360572139747877,1.7613751415380068
Zfp398,0.9860008784167804,0.9794037694890197
Zfp282,0.7888057422874707,0.7751680697671901
Zfp212,0.8843657157696871,0.8375394772058752
Zfp956,0.7374404348121399,0.7366483768002681
Zfp777,0.7674476433803363,0.7650923884375285
Zfp746,0.9039005115051711,0.8864334639224982
Krba1,0.7744270228860958,0.7688973322376866
Zfp467,0.8118720255186138,0.7848576062373712
Lrrc61,0.9299119492640492,0.8631856127840691
Repin1,0.7379559136364088,0.7240393136509587
Zfp775,0.7937937549095865,0.7754483507962445
Gimap8,1.3360895557298285,1.2559073209190215
Gimap9,1.7377768145850012,1.647383057010831
Gimap4,3.68992210772693,2.821815026802135
Gimap6,4.424546392735302,4.195932825302997
Gimap7,1.9144773756172162,1.615623909462275
Gimap1,3.8798505977444204,3.5918036975243237
Gimap5,2.6276686260048088,2.4363384168380393
Gm44226,0.7011155313595558,0.698537701454941
4833403J16Rik,0.8309988043401836,0.8211507555400741
Gimap3,2.7794472037884956,2.359496169135558
Tmem176b,0.9788845625591688,0.8919375395965354
Tmem176a,0.8964435618508367,0.8296624906334958
Malsu1,1.0863755295644149,1.0530018441518672
Igf2bp3,0.8611392570486678,0.9113619072852865
Tra2a,2.0531281107182457,2.2666226118411346
Ccdc126,0.775727984606662,0.752780889623531
Fam221a,0.7365612965967782,0.7055471003912119
Mpp6,0.9376960811024351,0.9155959726387944
Dfna5,0.7869914137722095,0.766567595023629
Osbpl3,0.7899861957045293,0.7516159832337299
Cycs,2.2825271470472384,2.1320317172702934
Hnrnpa2b1,4.172425239826781,4.045408133336185
Cbx3,1.6972847400658102,1.6815830917727819
Snx10,1.0286096938048777,0.9211310368026564
Skap2,1.2427991244199363,1.0928588314153576
Hotairm1,0.7113286892603534,0.7060795866211252
Hoxa5,0.6987702291580156,0.6931471805600693
Hoxa7,0.7496230256192814,0.6971240982666232
Hibadh,1.3716443937873841,1.2886218721162275
Tax1bp1,2.0690163461292275,1.903094039796818
Chn2,0.7655461565837288,0.7351406066492123
Wipf3,0.7570376889788724,0.6931471805600693
Plekha8,0.7344862776006373,0.7202331330261985
Mturn,0.7396297800575977,0.725340743724003
Znrf2,1.0389452357414617,1.0207149620160558
Nod1,0.9093061513954964,0.8225219934875068
Ggct,1.1357511006370522,1.1061195636657177
Gars,1.284990761045262,1.1671364438077887
Lsm5,2.4678866424393964,2.304359122970665
Avl9,1.632829485853702,1.6192661733895197
Kbtbd2,0.9284829617100603,0.882272242524371
Nt5c3,1.2968752998860897,1.1696061967414135
Ppm1k,0.9318733125418556,0.9070264525146994
Herc6,0.8720000453440181,0.869302495929736
Pyurf,1.0143489940481567,0.938200293160771
Lancl2,0.7349521346195527,0.7326290173669249
Vopp1,0.8556788367055507,0.8125371923173642
