index,B cell,T cell,macrophage,natural killer cell
Rpl22l1,6.158058634308341,6.632663524423793,5.442513519570684,5.907035837723683
Mynn,1.0972621076636684,0.983139641517351,0.9843917839298432,1.0577016079946062
Sec62,2.1601459740775977,2.5173158112845684,2.418857236090769,2.6027740818468974
Phc3,0.9095888369291104,1.078236553252571,0.999315007736174,0.9671151343225918
Skil,1.0210619109712118,1.0436620414706779,1.2264466277948467,1.0961837982039813
Zmat3,0.7556119293861357,0.8098515811104512,0.7709827427700457,0.7911225635115736
Pik3ca,0.998008469135715,1.0250626163964824,1.0353008751750585,0.9717204219312092
Zfp639,0.9842894672888288,0.9777673844285508,0.9248372319967194,0.9302647223281401
Mfn1,0.8049242383206657,0.8034575716012333,0.8123107404418837,0.8261903716728991
Actl6a,1.5188705307126746,1.5383461243822885,1.5090800803904125,1.460092191795974
Mrpl47,0.8941271554436712,0.8705897699456762,0.8830152919861058,0.8613771927788278
Ndufb5,2.6454904219538813,2.8179119807537196,3.150161598868949,3.039209010955591
