index,oldB cell,oldT cell,oldmacrophage,oldnatural killer cell,youngB cell,youngT cell,youngmacrophage,youngnatural killer cell
Pik3c2a,0.8941887483036438,0.9459032818680551,0.9212208217416217,0.8251734574083339,0.8989116712941981,0.9228535664212009,0.9626667436059845,0.8780512649251866
Nucb2,1.095129226749862,0.8080922339487783,1.2966989129846727,0.6931471805599463,1.0393750125590155,0.7938977198893035,1.3369085726373267,0.6931471805599464
Xylt1,0.9361156180785658,0.7859695163583705,0.9052313253396728,0.7280785179045935,0.9469576179528278,0.778065659510591,0.8314023870069481,0.6931471805599464
Rps15a,8.614036451181702,8.734029765918272,7.832579568919193,8.229891741146252,8.754999090905141,8.986135507789605,8.228918018716408,8.200992562878206
Arl6ip1,3.2240861601981115,3.4177773536300586,3.612477194251282,3.8196968674671186,2.9872983404288687,3.2190252504517725,3.245990576996923,3.0776365079516212
Smg1,1.4473748543635612,1.329294048280451,1.2728385658624506,1.1173513639216406,1.414920165034148,1.339944169461604,1.3331215958768112,0.8573828786395484
Coq7,0.8602508117490411,0.8064566956156182,0.9517593073257429,0.9519167443270036,0.8567476630628488,0.7908528232075759,0.8776209438809326,0.7926954516025071
Gde1,1.1343809168271872,1.0632981288190466,1.2206503276274279,1.3161577042241512,1.0116512980987555,1.000840017120046,1.0296833719325647,1.061745987204062
9030624J02Rik,1.0746876033566897,1.016801963985928,1.1887969778031937,1.2167343293319166,1.000074369210889,1.0144367067586675,1.1520826592822258,0.9598212503614242
Knop1,1.0654103070859313,1.0370431940222342,1.5111617800884234,1.2936512736656232,1.0087425238366123,1.0294803387491709,1.3972044486916326,1.16262927798483
Thumpd1,1.0824547773299618,1.1811479650673018,1.0242174397740906,1.006014062301248,0.990068792313511,1.0800821454996088,1.0535301714941494,0.9138024873930697
Eri2,0.739589765227126,0.7616301944174191,0.7603077462032338,0.7273977153322839,0.7358380746513865,0.7576133462806004,0.7532082674411854,0.7275400432330207
Dcun1d3,0.752485547044601,0.7877386335721631,0.7746583556295726,0.9302626044523653,0.7366145709472633,0.793551106393163,0.7607092961160954,0.8184010124625968
Lyrm1,0.7720423051999048,0.8199061611101915,0.8578426030058428,0.978877046840962,0.7532407317418144,0.7871655922623046,0.7835659143274308,0.9147021606217356
Uqcrc2,2.209705014874258,2.286741659586107,2.4645354179973626,2.6074140865294924,1.9344547705857005,2.160702022873783,2.156796340706991,1.745038431183503
BC030336,0.7809864208974093,0.8047321927553637,0.8429115944621826,1.0204731154671296,0.7594688795821233,0.7923527888308147,0.7832340042738359,0.8618480397075317
Eef2k,0.7778573927441516,0.7918462439461008,1.0004160755731206,1.3216161911031474,0.7612846215731679,0.7829163694376512,0.9171401497834136,1.195566037703978
Polr3e,0.8778841707111233,0.901629655323418,0.8257107839356792,0.8353701778079318,0.8329143946567964,0.86203543909175,0.7998986912612619,0.7281380216949133
Mettl9,0.9361043106547154,1.2483869774741057,2.2426204372010634,1.3373648416970034,0.8777147633511297,1.3187331485852944,1.6101141708815816,0.9119433192909474
Igsf6,0.7008472110263243,0.6975523459925288,2.634539756135836,0.6931471805599463,0.6961946000995919,0.6961653801091433,1.7549267145798453,0.6931471805599464
Cog7,0.8332296105114855,0.8134658835277634,0.862109267708505,0.759667164313991,0.8049155033397715,0.7864632841260581,0.8514622268204475,0.7215573500456758
Gga2,1.9424743828692914,0.7616488617541819,0.9288753659317245,0.7277216412228494,1.8526341452240271,0.7769792718057329,0.9960039506564065,0.7278765439189688
Ears2,0.8242128238092028,0.8203296454674196,0.7984390732050468,0.7278543808897142,0.7985300148189333,0.8348485505030352,0.7612330028244851,0.7926532392755115
Ubfd1,1.025798338414508,0.9365478813349297,1.1776774161888863,0.8981316489009881,0.9544081465567434,0.9146602207252529,1.031360466577183,0.7944942981715963
Ndufab1,1.7648772224239508,1.9042834238659962,2.3183840255736596,2.0315679266876416,1.7006522577999588,1.761982412527702,2.139626014736973,1.611978193398473
Dctn5,1.033690333318731,0.9771782540251334,1.2676499072941716,0.8988598024741211,0.9615555657458802,0.9727445338624693,1.1168057378637535,1.06452113994885
Prkcb,2.463241370168293,1.2857800913440023,2.075045738540332,2.0493870705303308,2.258848465312695,1.229096184756228,1.812183141570499,2.0971400159554756
Rbbp6,1.8189390170979847,1.7448780119260037,1.68360074003194,2.03292630930256,1.7967781751611265,1.6345197654248043,1.7133830972925057,1.8461980508290328
Tnrc6a,1.6143454237752934,1.727477062552822,1.5086280135468169,1.4173520707685592,1.5357746321217214,1.6980130888149039,1.501708197016793,1.3036446619805635
Arhgap17,1.8935257147001419,1.0166818958706318,1.8210542103293132,1.355266794222144,1.8115190278504676,0.9967003582852986,1.7942869934100867,1.2142245414616448
Lcmt1,0.8594521449855274,0.916886684137335,1.0172414267012517,1.174130830957005,0.814281353263383,0.9269744496850404,1.001978102708878,0.8904047158532217
Nsmce1,1.7994182996265076,1.5185377319934557,1.6595337777093722,1.6838850935570444,1.6211386696377617,1.5778063778569293,1.5351039775968947,1.398908414827635
Il4ra,1.6512684478891375,1.2096289247625485,1.3222404680271123,1.0259486410443537,1.369549044030389,1.2975623961433138,1.1128578469308605,0.9735095830784702
Il21r,2.008986340818761,2.244130541084557,1.4463960374771918,1.528838639728454,1.8829346079128928,1.8837287494183195,1.3196084712553824,1.0974310068162323
Gtf3c1,0.8728843714741876,0.8394037413837164,0.8498012368094616,0.7932454019201947,0.8315152694758557,0.8458362028097028,0.882168395531103,0.8630674865021422
D430042O09Rik,0.9329538966589656,0.8873952067719058,0.9559568590706459,1.024041136664305,0.9471110715711476,0.8344861126305698,0.9927315283579423,0.8319108180347156
Xpo6,1.3452990671638587,1.4360147624579165,1.2709383176902438,1.3596540959591998,1.2224350558271597,1.3288654362583354,1.1073742515479714,0.894115141242272
Sbk1,1.3160599192736324,0.8711723872333129,0.7697532420577875,0.9296271358644553,1.2577876178215268,0.8462342092703916,0.7742945174184783,0.8239864468403192
Lat,0.7625073843902008,4.916515490823916,0.9186594294108592,2.209094856370818,0.7501148516915032,4.460208037924248,0.9108129836731529,1.8279142379164728
